date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-10-17,22.0,66.50038723976297,7.02,8.38,15.04,12.517657101414038,7.0,0.91,9.4,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,78.15,0.61,241.28,,,90.07,986.95,0.07
2020-10-18,22.1,66.50038723976297,7.17,9.12,16.27,12.517657101414038,6.98,0.98,4.97,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,84.32,0.53,229.24,,,77.73,986.53,0.06
2020-10-19,17.0,66.50038723976297,7.18,9.04,16.14,12.517657101414038,7.0,1.43,3.89,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,89.62,0.54,250.35,,,80.6,959.31,0.09
2020-10-20,23.11,66.50038723976297,7.14,7.41,14.51,12.517657101414038,7.02,1.18,4.3,0.0,0.0,,,1.236758888508912,0.610732243847403,,90.25,0.56,264.53,,,73.47,966.96,0.06
2020-10-21,19.7,66.50038723976297,3.07,16.11,18.89,12.517657101414038,7.02,1.33,5.3,0.0,0.0,,,1.236758888508912,0.610732243847403,,87.63,0.54,234.49,,,101.77,924.64,0.1
2020-10-22,18.34,66.50038723976297,3.15,12.38,15.52,12.517657101414038,7.0,0.83,6.25,0.0,0.0,,,1.236758888508912,0.610732243847403,,89.81,0.66,245.68,,,102.12,896.54,0.08
2020-10-23,16.96,66.50038723976297,3.04,10.57,13.58,12.517657101414038,6.99,1.08,10.37,0.0,0.0,,,1.236758888508912,0.610732243847403,,88.82,0.65,254.76,,,119.57,872.19,0.08
2020-10-24,19.29,66.50038723976297,3.21,11.21,14.43,12.517657101414038,7.0,0.9,11.71,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.54,0.56,239.05,,,93.05,938.53,0.08
2020-10-25,21.05,66.50038723976297,2.97,10.1,13.07,12.517657101414038,7.01,0.97,15.58,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,76.1,0.53,216.96,,,98.85,923.04,0.05
2020-10-26,25.79,66.50038723976297,3.24,11.71,14.95,12.517657101414038,7.0,1.17,16.12,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,69.27,0.45,205.56,,,123.35,946.04,0.04
2020-10-27,29.58,66.50038723976297,2.97,10.94,13.91,12.517657101414038,7.0,0.98,26.15,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,68.54,0.4,196.32,,,120.5,947.93,0.01
2020-10-28,27.28,66.50038723976297,3.04,11.27,14.31,12.517657101414038,7.0,0.96,30.06,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,66.49,0.45,222.39,,,124.73,953.66,0.0
2020-10-29,27.72,66.50038723976297,3.01,11.2,14.2,12.517657101414038,7.01,0.85,46.53,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,64.27,0.51,227.17,,,115.96,940.68,-0.03
2020-10-30,23.9,66.50038723976297,3.0,10.56,13.56,12.517657101414038,7.0,0.92,69.12,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,55.23,0.43,203.01,,,117.39,919.23,-0.06
2020-10-31,26.81,66.50038723976297,3.01,11.03,14.04,12.517657101414038,7.01,0.98,60.92,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,60.84,0.39,191.56,,,119.01,912.01,-0.03
2020-11-01,24.32,66.50038723976297,2.98,10.01,12.99,12.517657101414038,7.01,0.94,85.99,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,66.6,0.46,199.95,,,116.86,967.48,0.0
2020-11-02,23.99,66.50038723976297,2.95,10.18,13.13,12.517657101414038,6.98,1.06,63.72,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.23,0.46,196.64,,,91.63,948.95,0.01
2020-11-03,20.43,66.50038723976297,3.07,10.38,13.46,12.517657101414038,7.0,0.9,69.72,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,70.15,0.36,202.45,,,125.29,922.27,0.01
2020-11-04,19.5,66.50038723976297,3.12,10.75,13.88,12.517657101414038,6.98,0.93,34.2,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,77.73,0.39,229.77,,,107.56,910.91,0.05
2020-11-05,17.08,66.50038723976297,2.78,9.08,11.55,12.517657101414038,7.04,0.82,31.42,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.61,0.47,202.2,,,115.77,934.12,0.07
2020-11-06,15.88,66.50038723976297,2.89,8.87,11.75,12.517657101414038,6.99,0.78,18.25,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.06,0.55,189.85,,,120.27,875.1160772622944,0.08
2020-11-07,16.07,66.50038723976297,3.05,9.35,12.39,12.517657101414038,6.99,0.83,12.05,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,79.38,0.32,205.88,,,134.94,875.1160772622944,0.07
2020-11-08,17.37,66.50038723976297,2.94,9.56,12.5,12.517657101414038,7.0,0.87,38.94,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.54,0.37,220.51,,,111.43,875.1160772622944,0.05
2020-11-09,30.0,66.50038723976297,2.91,10.74,13.59,12.517657101414038,7.0,0.87,60.26,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,73.4,0.35,203.81,,,108.4,945.48,0.02
2020-11-10,27.36,66.50038723976297,3.13,11.91,15.05,12.517657101414038,7.0,0.88,69.52,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,59.12,0.44,216.44,,,145.67,944.95,-0.03
2020-11-11,24.02,66.50038723976297,3.01,11.06,13.88,12.517657101414038,7.0,1.1,48.87,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.33,0.42,224.23,,,111.48,944.95,0.02
2020-11-12,21.94,66.50038723976297,3.03,10.32,13.35,12.517657101414038,6.99,0.96,32.64,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.87,0.39,227.62,,,97.51,945.0,0.05
2020-11-13,20.51,66.50038723976297,3.06,9.83,12.89,12.517657101414038,7.02,0.76,19.59,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,90.51,0.41,212.29,,,86.69,945.0,0.09
2020-11-14,19.9,66.50038723976297,3.05,9.63,12.65,12.517657101414038,6.99,0.74,30.9,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.0,0.36,218.6,,,114.49,939.09,0.05
2020-11-15,22.27,66.50038723976297,3.09,10.0,13.01,12.517657101414038,7.08,0.87,18.78,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,90.65,0.51,237.35,,,66.98,941.11,0.11
2020-11-16,18.58,66.50038723976297,2.96,8.94,11.87,12.517657101414038,6.99,0.69,16.05,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.08,0.52,183.44,,,71.59,924.62,0.09
2020-11-17,21.04,66.50038723976297,3.0,9.01,12.0,12.517657101414038,7.01,0.66,24.03,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,86.18,0.43,204.37,,,112.96,911.85,0.1
2020-11-18,18.03,66.50038723976297,2.91,8.69,11.58,12.517657101414038,7.0,0.77,22.86,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,83.96,0.55,187.47,,,102.09,880.59,0.1
2020-11-19,18.75,66.50038723976297,3.0,9.17,12.17,12.517657101414038,7.02,0.77,35.87,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,81.88,0.46,197.43,,,109.48,909.86,0.08
2020-11-20,19.21,66.50038723976297,3.08,9.66,12.74,12.517657101414038,6.96,0.74,43.1,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,71.81,0.53,189.37,,,144.72,879.3,0.02
2020-11-21,21.4,66.50038723976297,3.17,10.72,13.89,12.517657101414038,7.02,0.75,39.78,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,55.6,0.45,211.54,,,152.05,859.86,-0.05
2020-11-22,21.87,66.50038723976297,3.16,11.86,14.56,12.517657101414038,7.0,0.85,41.21,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,57.67,0.49,207.82,,,139.14,849.99,-0.05
2020-11-23,21.07,66.50038723976297,3.21,11.26,14.47,12.517657101414038,7.01,1.05,35.25,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.6,0.55,242.47,,,112.23,878.47,0.01
2020-11-24,22.9,66.50038723976297,3.12,11.07,14.19,12.517657101414038,6.98,0.98,34.38,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.73,0.41,257.61,,,94.17,865.78,0.06
2020-11-25,24.39,66.50038723976297,3.2,11.61,14.82,12.517657101414038,6.96,0.95,41.99,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,83.8,0.39,254.64,,,72.31,863.53,0.07
2020-11-26,18.97,66.50038723976297,3.3,12.1,15.4,12.517657101414038,6.99,1.04,17.68,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,93.33,0.43,248.7,,,46.75,783.69,0.09
2020-11-27,19.65,66.50038723976297,3.1,11.14,14.17,12.517657101414038,6.99,1.06,16.14,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,87.41,0.39,187.45,,,82.28,833.76,0.08
2020-11-28,19.47,66.50038723976297,3.02,9.73,12.69,12.517657101414038,7.0,0.91,35.88,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,85.7,0.55,191.45,,,86.87,735.27,0.08
2020-11-29,20.68,66.50038723976297,3.14,10.04,13.18,12.517657101414038,6.98,0.88,17.19,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,88.79,0.41,238.9,,,68.79,777.88,0.08
2020-11-30,20.61,66.50038723976297,2.98,9.74,12.68,12.517657101414038,6.98,0.77,29.58,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.17,0.44,245.4,,,108.3,780.95,0.07
2020-12-01,20.4,66.50038723976297,3.06,10.55,13.6,12.517657101414038,6.99,0.82,34.28,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,70.44,0.5,240.34,,,114.39,849.59,0.04
2020-12-02,21.15,66.50038723976297,3.19,11.49,14.68,12.517657101414038,6.99,0.97,35.25,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,80.02,0.43,238.48,,,93.19,867.93,0.06
2020-12-03,22.01,66.50038723976297,3.19,11.66,14.84,12.517657101414038,7.03,0.91,30.52,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,92.44,0.36,276.28,,,58.18,900.73,0.07
2020-12-04,20.95,66.50038723976297,3.21,11.19,14.36,12.517657101414038,7.01,0.9,15.66,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,92.98,0.49,274.81,,,57.42,910.46,0.06
2020-12-05,19.29,66.50038723976297,3.2,10.98,14.17,12.517657101414038,7.01,1.13,20.9,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.82,0.52,272.5,,,81.43,899.17,0.04
2020-12-06,20.02,66.50038723976297,3.17,10.84,14.01,12.517657101414038,6.98,0.93,30.37,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,92.24,0.55,264.38,,,69.73,891.73,0.06
2020-12-07,19.28,66.50038723976297,3.03,9.62,12.65,12.517657101414038,7.03,0.69,25.44,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,87.48,0.39,220.0,,,91.44,903.75,0.07
2020-12-08,20.02,66.50038723976297,3.01,9.24,12.24,12.517657101414038,6.99,0.8,27.15,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.81,0.43,202.41,,,78.24,879.63,0.05
2020-12-09,26.07,66.50038723976297,3.01,9.17,12.11,12.517657101414038,7.0,1.14,31.88,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,87.19,0.45,208.96,,,88.37,896.29,0.05
2020-12-10,22.14,66.50038723976297,3.1,9.77,12.87,12.517657101414038,6.99,0.79,48.91,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,65.78,0.51,187.13,,,128.67,900.91,-0.02
2020-12-11,35.71,66.50038723976297,2.98,9.69,12.64,12.517657101414038,7.02,0.73,57.33,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,67.9,0.47,188.11,,,114.63,892.18,0.02
2020-12-12,22.52,66.50038723976297,3.04,9.9,12.93,12.517657101414038,7.01,0.71,57.62,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.7,0.59,175.3,,,114.36,887.38,0.03
2020-12-13,24.81,66.50038723976297,2.98,9.41,12.37,12.517657101414038,6.98,0.91,71.59,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,76.12,0.56,180.21,,,107.24,897.42,0.05
2020-12-14,23.12,66.50038723976297,2.96,9.99,12.77,12.517657101414038,6.99,0.72,74.17,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,72.94,0.49,190.18,,,98.41,909.62,0.04
2020-12-15,21.7,66.50038723976297,3.08,9.84,12.91,12.517657101414038,7.03,0.79,73.93,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,74.97,0.4,207.0,,,84.07,896.04,0.03
2020-12-16,21.05,66.50038723976297,2.94,9.38,12.26,12.517657101414038,7.0,0.88,55.72,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,83.05,0.41,216.93,,,86.58,887.13,0.06
2020-12-17,37.23,66.50038723976297,2.99,17.93,16.76,0.17,6.98,0.73,28.61,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,84.72,0.43,240.15,,,67.36,945.75,0.04
2020-12-18,16.29,66.50038723976297,2.69,25.59,22.31,0.12,7.05,0.83,49.97,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,70.4,0.43,231.62,,,110.3,919.51,0.04
2020-12-19,18.05,66.50038723976297,2.3,16.46,10.57,0.07,6.99,0.83,84.46,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,78.36,0.48,211.04,,,97.3,864.59,0.06
2020-12-20,23.21,66.50038723976297,3.43,22.64,26.07,0.22,7.02,0.73,98.05,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,76.65,0.42,220.2,,,82.4,834.88,0.06
2020-12-21,23.46,66.50038723976297,2.34,18.5,17.22,0.08,7.01,0.73,117.89,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,70.18,0.49,209.25,,,109.73,854.59,0.02
2020-12-22,21.73,66.50038723976297,2.35,18.44,16.01,0.08,7.01,0.75,114.76,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,71.78,0.56,191.7,,,106.07,850.58,0.03
2020-12-23,22.61,66.50038723976297,2.43,18.55,17.12,0.11,6.96,0.8,107.42,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,76.76,0.49,191.57,,,110.03,803.26,0.04
2020-12-24,22.08,66.50038723976297,2.33,20.75,17.94,0.09,7.03,0.8,116.35,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,75.24,0.55,187.67,,,104.44,786.42,0.04
2020-12-25,21.49,66.50038723976297,2.38,22.2,20.2,0.1,7.01,0.71,115.69,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,66.02,0.51,195.16,,,114.25,819.82,-0.0
2020-12-26,21.22,66.50038723976297,3.37,30.36,30.15,0.12,6.99,0.76,105.47,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,65.06,0.42,200.87,,,108.07,819.21,-0.01
2020-12-27,21.47,66.50038723976297,3.2,29.5,27.63,0.17,7.02,0.8,97.5,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,64.86,0.4,199.06,,,107.59,834.8,0.01
2020-12-28,24.49,97.6,2.66,41.24,31.91,0.24,7.01,0.93,88.75,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,59.09,0.43,220.85,,,105.85,845.11,-0.03
2020-12-29,23.98,58.55,3.23,27.58,25.13,0.12,6.97,1.04,98.69,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,73.39,0.55,189.41,,,87.65,838.78,0.01
2020-12-30,15.0,40.79,2.36,17.04,13.68,0.09,6.99,0.81,111.76,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,73.69,0.53,189.11,,,101.57,830.43,0.04
2020-12-31,18.23,126.8,2.46,18.69,11.23,0.15,7.0,0.79,72.73,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,78.5,0.46,209.2,,,76.76,835.89,0.06
2021-01-01,31.86126885493773,0.96,2.4,22.6,23.96,0.1,6.99,0.69,119.24,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,73.49,0.49,199.37,,,112.55,853.58,0.04
2021-01-02,31.86126885493773,66.50038723976297,2.46,19.32,16.47,0.08,6.99,0.83,103.92,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,84.55,0.47,196.78,,,76.82,855.93,0.03
2021-01-03,31.86126885493773,2.41,2.34,13.52,8.61,0.07,7.01,0.82,92.54,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,83.18,0.66,188.16,,,85.37,830.71,0.04
2021-01-04,31.86126885493773,2.29,2.37,12.75,10.88,0.04,6.97,0.88,70.28,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.73,0.44,194.57,,,57.7,844.39,0.09
2021-01-05,19.12,12.23,2.3,4.4,6.7,12.517657101414038,6.98,0.87,56.85,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,84.08,0.49,192.3,,,94.36,832.05,0.04
2021-01-06,17.43,20.43,2.63,18.2,14.92,0.07,7.01,0.9,34.34,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.23,0.57,189.2,,,69.86,833.61,0.09
2021-01-07,18.05,20.56,2.51,15.27,14.67,0.04,7.01,0.84,26.73,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,91.1,0.55,185.78,,,78.51,832.27,0.13
2021-01-08,18.0,19.9,2.3,14.72,12.09,0.04,7.01,0.93,31.78,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,87.45,0.68,181.03,,,87.5,832.1,0.11
2021-01-09,17.96,20.46,2.3,11.6,8.76,0.04,6.99,0.64,27.69,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,93.33,0.55,188.62,,,45.89,849.15,0.15
2021-01-10,17.98,22.15,2.45,18.11,13.85,0.08,6.99,0.84,39.52,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,83.08,0.53,186.67,,,97.84,839.16,0.07
2021-01-11,18.02,20.37,3.9,23.86,20.46,0.18,7.01,0.79,33.62,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.58,0.45,221.93,,,71.09,842.1,0.04
2021-01-12,18.02,20.54,2.34,30.45,7.48,0.68,6.99,0.82,37.47,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.1,0.52,232.76,,,62.68,849.33,0.07
2021-01-13,18.07,20.87,3.88,27.94,24.68,0.24,6.99,0.88,44.3,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,75.72,0.51,218.78,,,109.64,849.69,0.05
2021-01-14,18.01,20.13,2.56,20.79,16.89,0.11,7.01,0.78,46.74,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,82.67,0.5,205.21,,,82.05,849.48,0.09
2021-01-15,18.03,20.56,2.32,14.4,10.7,0.05,7.05,0.9,67.07,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,77.53,0.67,181.87,,,113.73,858.67,0.05
2021-01-16,17.94,66.50038723976297,2.3,7.1,7.4,0.08,7.0,0.97,87.92,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,77.94,0.73,171.42,,,130.67,855.25,0.05
2021-01-17,17.97,66.50038723976297,2.38,19.64,15.83,0.09,7.0,0.76,89.11,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,68.6,0.62,180.4,,,142.97,866.76,0.03
2021-01-18,18.0,66.50038723976297,2.34,17.71,15.88,0.03,7.02,0.73,91.68,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,68.32,0.59,193.03,,,142.29,867.5,0.0
2021-01-19,17.94,66.50038723976297,2.56,28.22,21.14,0.2,7.0,0.75,81.62,0.5751839642693959,1.3202652602875211,,,1.236758888508912,0.610732243847403,,68.56,0.51,196.17,,,135.08,868.42,0.03
2021-01-20,16.42,22.03,2.94,26.58,24.48,2.55,6.99,0.83,91.87,0.8,2.5,,,0.58,0.25,,71.22,0.62,181.5,,,126.93,880.74,0.03
2021-01-21,15.12,20.81,4.68,33.66,38.34,5.17,7.0,0.94,68.73,0.8,2.5,,,0.58,0.25,,69.27,0.65,167.23,,,135.16,883.55,0.01
2021-01-22,19.25,66.58,4.55,26.16,30.72,5.25,7.02,0.87,75.58,0.8,2.5,,,0.58,0.25,,69.73,0.64,180.53,,,114.73,872.53,-0.01
2021-01-23,26.92,92.54,3.18,25.46,28.04,5.3,6.29,0.91,82.41,0.8,2.5,,,0.58,0.25,,64.19,0.61,186.73,,,146.1,870.08,-0.04
2021-01-24,26.73,90.92,2.52,33.99,36.08,5.21,3.9,0.8,44.38,0.8,2.5,,,0.58,0.25,,46.07,0.62,180.17,,,183.8,920.07,-0.11
2021-01-25,26.43,82.4,3.25,29.47,29.67,5.45,4.34,0.94,32.58,0.63,1.98,,,0.46,0.2,,64.91,0.67,170.75,,,139.76,909.3,-0.04
2021-01-26,25.53,86.52,6.21,37.99,37.35,5.26,3.12,0.9356027728260664,34.59,0.0,0.0,,,1.236758888508912,0.610732243847403,,57.31,0.57,174.78,,,149.41,917.84,-0.08
2021-01-27,24.15,87.92,7.34,30.04,37.38,5.06,5.68,0.97,48.42,0.0,0.0,,,1.236758888508912,0.610732243847403,,57.95,0.55,186.6,,,145.4,924.38,-0.08
2021-01-28,30.05,90.37,5.8,22.81,18.6,4.51,3.67,0.95,49.09,0.0,0.0,,,1.236758888508912,0.610732243847403,,67.62,0.56,184.41,,,93.43,922.14,-0.0
2021-01-29,9.68,97.25,9.353286637509786,20.46737961921801,0.0,2.3,3.18,0.9,43.47,0.0,0.0,,,1.236758888508912,0.610732243847403,,83.89,0.55,181.85,,,82.36,942.53,0.06
2021-01-30,9.68,97.39,2.2,23.77,8.12,3.55,4.16,1.09,47.24,0.0,0.0,,,1.236758888508912,0.610732243847403,,62.53,0.55,182.83,,,118.91,923.34,-0.03
2021-01-31,11.25,85.91,1.08,26.57,18.28,4.78,5.46,1.0,48.92,0.0,0.0,,,1.236758888508912,0.610732243847403,,62.61,0.46,186.39,,,121.63,899.5,-0.04
2021-02-01,12.95,86.68,1.94,26.39,28.34,5.98,6.38,1.22,41.16,0.0,0.0,,,1.236758888508912,0.610732243847403,,62.89,0.39,197.4,,,104.88,904.74,-0.05
2021-02-02,31.86126885493773,37.96,5.65,25.57,30.96,5.66,6.9,0.8,47.83,0.0,0.0,,,1.236758888508912,0.610732243847403,,65.2,0.44,189.58,,,123.24,901.31,-0.03
2021-02-03,47.53,0.1,6.63,19.17,25.8,5.9,2.65,0.21,51.1,0.0,0.0,,,1.236758888508912,0.610732243847403,,77.42,0.43,198.14,,,95.52,889.59,0.04
2021-02-04,46.51,56.91,6.5,35.2,41.7,4.97,4.21,0.21,53.73,0.0,0.0,,,1.236758888508912,0.610732243847403,,54.31,0.41,191.89,,,118.6,894.41,-0.07
2021-02-05,43.68,151.66,5.9,25.26,30.35,4.64,3.49,1.34,51.99,0.0,0.0,,,1.236758888508912,0.610732243847403,,56.19,0.42,195.82,,,115.35,801.79,-0.09
2021-02-06,42.92,201.29,5.11,31.8,36.91,2.96,3.28,0.8,56.45,0.0,0.0,,,1.236758888508912,0.610732243847403,,53.53,0.38,200.9,,,118.5,785.86,-0.1
2021-02-07,36.8,231.07,7.02,45.36,52.38,4.86,3.84,0.95,56.19,0.0,0.0,,,1.236758888508912,0.610732243847403,,41.0,0.35,214.68,,,122.04,853.34,-0.18
2021-02-08,35.66,216.59,6.09,26.14,58.28,4.76,3.93,1.41,56.44,0.0,0.0,,,1.236758888508912,0.610732243847403,,49.16,0.36,210.28,,,57.0,814.71,-0.11
2021-02-09,42.86,159.79,11.45,48.1,59.55,4.3,3.97,1.53,50.75,0.0,0.0,,,1.236758888508912,0.610732243847403,,55.49,0.39,186.63,,,120.04,821.78,-0.08
2021-02-10,31.13,184.42,3.79,45.2,44.85,5.5,3.14,1.19,48.88,0.0,0.0,,,1.236758888508912,0.610732243847403,,50.04,0.41,179.17,,,124.91,788.15,-0.12
2021-02-11,31.16,177.87,2.59,31.51,29.81,5.58,4.56,1.11,54.28,0.0,0.0,,,1.236758888508912,0.610732243847403,,54.73,0.39,175.13,,,109.11,783.32,-0.09
2021-02-12,29.06,157.67,2.41,28.25,28.06,3.96,3.24,0.79,55.84,0.0,0.0,,,1.236758888508912,0.610732243847403,,47.49,0.33,181.68,,,162.41,796.79,-0.15
2021-02-13,29.89,151.6,7.93,54.06,59.43,5.45,4.61,1.15,44.44,0.0,0.0,,,1.236758888508912,0.610732243847403,,52.35,0.42,184.17,,,158.03,799.07,-0.12
2021-02-14,38.89,155.31,11.97,65.41,69.17,5.12,4.44,1.51,52.52,0.0,0.0,,,1.236758888508912,0.610732243847403,,49.98,0.49,182.4,,,151.97,801.04,-0.12
2021-02-15,28.2,161.98,3.47,36.64,38.98,6.0,3.56,2.6,53.81,0.0,0.0,,,1.236758888508912,0.610732243847403,,47.34,0.42,183.75,,,135.26,793.83,-0.13
2021-02-16,30.74,162.51,6.36,57.21,62.68,5.15,3.78,1.11,57.06,0.0,0.0,,,1.236758888508912,0.610732243847403,,54.7,0.45,171.31,,,122.58,788.68,-0.08
2021-02-17,30.83,160.51,4.89,40.03,44.91,4.74,3.89,0.99,56.99,0.0,0.0,,,1.236758888508912,0.610732243847403,,47.4,0.44,174.56,,,132.41,794.8,-0.13
2021-02-18,30.67,156.96,4.35,25.36,29.71,6.38,3.94,0.91,60.72,0.0,0.0,,,1.236758888508912,0.610732243847403,,65.24,0.51,174.39,,,132.95,796.95,-0.04
2021-02-19,35.55,144.45,4.25,29.11,32.94,5.92,3.22,1.95,47.93,0.0,0.0,,,1.236758888508912,0.610732243847403,,68.18,0.32,199.02,,,140.56,788.67,-0.05
2021-02-20,27.9,118.62,2.66,18.1,18.93,4.25,3.37,1.34,26.86,0.0,0.0,,,1.236758888508912,0.610732243847403,,79.71,0.39,214.15,,,112.9,779.83,0.01
